date_observed,description,comments,place_name,latitude,longitude,geoprivacy,max_depth,bottom_time,observer_name,year,abundance,presence,pres_abs,abundance_recode,wasting,location_code,num_surveys,multiple_surveys
2016-11-01T13:42:00Z,adult falling apart ssws2016,NA,"Bowyer Island, NW",49.43035,-123.27412,open,25,13,Donna Gibbs,2016,0,1,0,1,1,"Bowyer Island, NW",1,0
2016-11-03T10:47:00Z,10cm,10,W Bowen marker,49.38882,-123.41017,open,84,32,Donna Gibbs,2016,1,1,1,2,1,W Bowen marker,1,0
2016-12-13T12:33:00Z,about 7 cm,3@7,W Bowen marker,49.38882,-123.41017,open,76,27,Donna Gibbs,2016,1,1,1,2,1,W Bowen marker,1,0
2016-12-21T11:05:00Z,NA,NA,W Bowen marker,49.38882,-123.41017,open,57,30,Donna Gibbs,2016,NA,NA,0,1,1,W Bowen marker,1,0
2016-12-21T13:10:00Z,NA,NA,Hutt boot marker,49.40751,-123.37591,open,55,13,Donna Gibbs,2016,1,1,1,2,1,Hutt boot marker,1,0
2016-12-21T13:50:00Z,juv in video 0:51,8,"Hutt Island, Hot Hutt",49.40673,-123.38293,open,55,10,Donna Gibbs,2016,1,1,1,2,1,"Hutt Island, Hot Hutt",1,0
2016-12-21T14:44:00Z,NA,NA,"Hutt Island, NW",49.407793,-123.387897,open,21,21,Donna Gibbs,2016,1,1,1,2,1,"Hutt Island, NW",1,0
2017-01-09T10:34:00Z,2cm,"2,2","Hutt Island, NW",49.407793,-123.387897,open,36,17,Donna Gibbs,2017,1,1,1,2,1,"Hutt Island, NW",1,0
2017-01-15T11:34:00Z,juvs on rope,NA,Boeing 737 wreck,48.93833,-123.72833,open,89,40,Andy Lamb,2017,NA,NA,0,1,1,Boeing 737 wreck,1,0
2017-01-15T13:51:00Z,small,NA,Boeing 737 reef,48.93833,-123.72667,open,85,40,Andy Lamb,2017,NA,NA,0,1,1,Boeing 737 reef,1,0
2017-01-21T12:00:00Z,NA,NA,"Halkett Bay Annapolis, 80-100",49.44917,-123.33083,open,100,60,ABIS,2017,1,1,1,2,1,"Halkett Bay Annapolis, 80-100",1,0
2017-01-27T12:54:00Z,"mostly large adults, no SSW",NA,Clam Bay,48.98799,-123.65287,open,32,62,Andy Lamb,2017,NA,NA,0,1,1,Clam Bay,1,0
2017-02-01T11:51:00Z,NA,NA,Halkett Bay east,49.45174,-123.32422,open,42,23,Donna Gibbs,2017,0,1,0,1,1,Halkett Bay east,1,0
2017-02-03T12:48:00Z,NA,NA,Neck Point Pinnacle,49.235724,-123.963167,open,78,35,Andy Lamb,2017,NA,NA,0,1,1,Neck Point Pinnacle,1,0
2017-02-11T12:00:00Z,NA,NA,"Halkett Bay Annapolis, 80-100",49.44917,-123.33083,open,100,60,ABIS,2017,NA,NA,0,1,1,"Halkett Bay Annapolis, 80-100",1,0
2017-02-14T14:19:00Z,NA,NA,"Defence Islands, shore bioherm",49.57756,-123.27346,open,83,25,Donna Gibbs,2017,NA,NA,0,1,1,"Defence Islands, shore bioherm",1,0
2017-02-23T13:15:00Z,in 5 min. all on Agarum about 2cm,"2,2,2,2","Cates Bay, centre reef",49.4155,-123.31175,open,41,10,Donna Gibbs,2017,1,1,1,2,1,"Cates Bay, centre reef",1,0
2017-02-24T12:36:00Z,10 cm,10,"Halkett Bay Annapolis, 50-65",49.44917,-123.33083,open,60,14,Donna Gibbs,2017,1,1,1,2,1,"Halkett Bay Annapolis, 50-65",1,0
2017-02-26T14:03:00Z,NA,NA,Escape Reef,48.94167,-123.66,open,61,54,Andy Lamb,2017,1,1,1,2,1,Escape Reef,1,0
2017-02-27T10:18:00Z,NA,NA,"Sea-to-Sky, helipad mansion",49.41636,-123.2359,open,63,30,Donna Gibbs,2017,NA,NA,0,1,1,"Sea-to-Sky, helipad mansion",1,0
2017-03-03T12:46:00Z,NA,NA,W Bowen marker,49.38882,-123.41017,open,57,37,Donna Gibbs,2017,NA,NA,0,1,1,W Bowen marker,1,0
2017-03-09T09:55:00Z,3cm and 5cm,"3,5",Popham Island mystery reef HS original,49.3585,-123.48283,open,54,36,Donna Gibbs,2017,1,1,1,2,1,Popham Island mystery reef HS original,1,0
2017-03-09T11:22:00Z,NA,NA,Cod Rock,49.36233,-123.42728,open,54,27,Donna Gibbs,2017,0,1,0,1,1,Cod Rock,1,0
2017-03-10T10:16:00Z,NA,NA,Grace Islets,49.43266,-123.44821,open,36,20,Donna Gibbs,2017,1,1,1,2,1,Grace Islets,1,0
2017-03-10T11:09:00Z,NA,NA,Smuggler W,49.4155,-123.33583,open,24,10,Donna Gibbs,2017,NA,NA,0,1,1,Smuggler W,1,0
2017-03-11T11:00:00Z,Appears to be somewhat common along the 1/4 mile area compared to Porteau,NA,Porteau shoreline north,49.56283,-123.23417,open,88,100,Lee Newman,2017,NA,NA,0,1,1,Porteau shoreline north,1,0
2017-03-13T13:22:00Z,8cm,8,Halkett rot,49.44552,-123.32017,open,45,29,Donna Gibbs,2017,1,1,1,2,1,Halkett rot,1,0
2017-03-18T15:01:00Z,NA,NA,Spanish Hills wall,48.995018,-123.584696,open,73,50,Andy Lamb,2017,NA,NA,0,1,1,Spanish Hills wall,1,0
2017-03-18T16:53:00Z,NA,NA,"Hall Island, north east mid Point",48.985,-123.608,open,82,30,Andy Lamb,2017,NA,NA,0,1,1,"Hall Island, north east mid Point",1,0
2017-03-19T11:54:00Z,small,NA,Escape Ridge,48.94833,-123.67167,open,71,50,Andy Lamb,2017,NA,NA,0,1,1,Escape Ridge,1,0
2017-03-19T14:21:00Z,belly down digging,NA,Escape Reef,48.94167,-123.66,open,67,50,Andy Lamb,2017,1,1,1,2,1,Escape Reef,1,0
2017-03-27T11:58:00Z,NA,NA,Grace Islets,49.43266,-123.44821,open,32,15,Donna Gibbs,2017,NA,NA,0,1,1,Grace Islets,1,0
2017-03-27T20:21:00Z,small,NA,Active Point Pinnacle,48.962635,-123.665412,open,65,40,Andy Lamb,2017,1,1,1,2,1,Active Point Pinnacle,1,0
2017-04-15T10:00:00Z,"rotting, falling apart",NA,Porteau shoreline north,49.56283,-123.23417,open,69,66,Lee Newman,2017,NA,NA,0,1,1,Porteau shoreline north,1,0
2017-04-15T12:00:00Z,NA,NA,"Halkett Bay Annapolis, 80-100",49.44917,-123.33083,open,100,60,ABIS,2017,NA,NA,0,1,1,"Halkett Bay Annapolis, 80-100",1,0
2017-04-15T13:00:00Z,NA,NA,Porteau wrecks,49.56103,-123.23512,open,75,52,Lee Newman,2017,NA,NA,0,1,1,Porteau wrecks,1,0
2017-04-18T10:34:00Z,NA,NA,Grace Islets,49.43266,-123.44821,open,37,21,Donna Gibbs,2017,0,1,0,1,1,Grace Islets,1,0
2017-04-18T11:47:00Z,"seriously moving in on the sponge again - in, out and all around -live/dead",NA,"Hutt Island, cloud sponge pair",49.4057,-123.383611,open,69,27,Donna Gibbs,2017,NA,NA,0,1,1,"Hutt Island, cloud sponge pair",1,0
2017-04-21T11:23:00Z,medium,NA,Jackscrew Island (southeast reef),48.95163,-123.5826,open,45,63,Andy Lamb,2017,1,1,1,2,1,Jackscrew Island (southeast reef),1,0
2017-04-27T11:45:00Z,NA,NA,"Halkett Bay Annapolis, 50-65",49.44917,-123.33083,open,66,39,Donna Gibbs,2017,NA,NA,0,1,1,"Halkett Bay Annapolis, 50-65",1,0
2017-05-06T13:47:00Z,NA,NA,Blueback Park,49.293865,-124.137368,open,88,55,Andy Lamb,2017,1,1,1,2,1,Blueback Park,1,0
2017-05-10T10:35:00Z,NA,NA,Halkett Bay east,49.45174,-123.32422,open,60,30,Donna Gibbs,2017,NA,NA,0,1,1,Halkett Bay east,1,0
2017-05-10T11:48:00Z,NA,NA,Halkett rot,49.44552,-123.32017,open,44,30,Donna Gibbs,2017,1,1,1,2,1,Halkett rot,1,0
2017-05-13T09:55:00Z,NA,NA,"Halkett Bay Annapolis, 80-100",49.44917,-123.33083,open,84,84,ABIS,2017,NA,NA,0,1,1,"Halkett Bay Annapolis, 80-100",1,0
2017-05-24T11:32:00Z,NA,NA,Mariners' Rest,49.47149,-123.46014,open,48,32,Donna Gibbs,2017,1,1,1,2,1,Mariners' Rest,1,0
2017-05-24T12:50:00Z,NA,NA,"McNab Creek Estuary, W",49.555,-123.396,open,53,35,Donna Gibbs,2017,1,1,1,2,1,"McNab Creek Estuary, W",1,0
2017-06-01T11:02:00Z,NA,NA,Worlcombe Island,49.348331,-123.453331,open,29,15,Donna Gibbs,2017,NA,NA,0,1,1,Worlcombe Island,1,0
2017-06-01T11:46:00Z,NA,NA,Worlcombe Reef,49.3516,-123.46908,open,40,26,Donna Gibbs,2017,NA,NA,0,1,1,Worlcombe Reef,1,0
2017-06-01T13:00:00Z,NA,NA,"Popham Island, north shoreline",49.3618,-123.4854,open,24,22,Donna Gibbs,2017,NA,NA,0,1,1,"Popham Island, north shoreline",1,0
2017-06-01T13:47:00Z,NA,NA,"Popham Island, peninsula",49.35814,-123.48698,open,41,23,Donna Gibbs,2017,1,1,1,2,1,"Popham Island, peninsula",1,0
2017-06-02T12:57:00Z,"16cm, 21cm","16,21",Finisterre Point,49.41794,-123.30734,open,38,34,Donna Gibbs,2017,1,1,1,2,1,Finisterre Point,1,0
2017-06-03T10:00:00Z,NA,NA,Whytecliff,49.371666,-123.293335,open,72,65,Lee Newman,2017,NA,NA,0,1,1,Whytecliff,1,0
2017-06-10T10:00:00Z,NA,NA,Porteau shoreline north,49.56283,-123.23417,open,62,89,Lee Newman,2017,NA,NA,0,1,1,Porteau shoreline north,1,0
2017-06-13T10:31:00Z,NA,NA,"Sea-to-Sky, helipad mansion",49.41636,-123.2359,open,62,29,Donna Gibbs,2017,NA,NA,0,1,1,"Sea-to-Sky, helipad mansion",1,0
2017-06-13T11:57:00Z,"4cm, 5cm","4,5",Christie Islet,49.499838,-123.301046,open,31,23,Donna Gibbs,2017,1,1,1,2,1,Christie Islet,1,0
2017-06-13T13:12:00Z,NA,NA,"Cates Bay, SE entrance",49.41088,-123.30832,open,37,24,Donna Gibbs,2017,1,1,1,2,1,"Cates Bay, SE entrance",1,0
2017-06-14T10:09:00Z,NA,NA,"Bowyer Island, NW",49.43035,-123.27412,open,22,22,Laura Borden,2017,NA,NA,0,1,1,"Bowyer Island, NW",1,0
2017-06-14T11:14:00Z,NA,NA,"Sea-to-Sky, N of Hole in the Wall",49.387,-123.26033,open,26,24,Laura Borden,2017,NA,NA,0,1,1,"Sea-to-Sky, N of Hole in the Wall",1,0
2017-06-14T13:04:00Z,NA,NA,Lookout Point,49.37702,-123.28948,open,30,22,Laura Borden,2017,NA,NA,0,1,1,Lookout Point,1,0
2017-06-14T14:04:00Z,NA,NA,Spanish Hills wall,48.995018,-123.584696,open,85,51,Andy Lamb,2017,NA,NA,0,1,1,Spanish Hills wall,1,0
2017-06-20T11:14:00Z,NA,NA,Popham Island mystery reef HS original,49.3585,-123.48283,open,48,49,Amanda Weltman,2017,1,1,1,2,1,Popham Island mystery reef HS original,1,0
2017-06-20T12:54:00Z,NA,NA,Little Popham east reef,49.36317,-123.4832,open,60,28,Hannah Stewart,2017,NA,NA,0,1,1,Little Popham east reef,1,0
2017-06-28T12:02:00Z,NA,NA,"Cates Bay, centre reef",49.4155,-123.31175,open,45,24,Amanda Weltman,2017,1,1,1,2,1,"Cates Bay, centre reef",1,0
2017-06-30T10:45:00Z,NA,NA,Spanish Hills Store,48.99,-123.58,open,72,50,Andy Lamb,2017,NA,NA,0,1,1,Spanish Hills Store,1,0
2017-07-02T14:46:00Z,NA,NA,Camp Columbia,48.99254,-123.69806,open,30,39,Andy Lamb,2017,1,1,1,2,1,Camp Columbia,1,0
2017-07-06T11:24:00Z,NA,NA,Popham Island mystery reef HS original,49.3585,-123.48283,open,47,46,Donna Gibbs,2017,NA,NA,0,1,1,Popham Island mystery reef HS original,1,0
2017-07-06T14:21:00Z,"small, on reef and plane",NA,Boeing 737 wreck,48.93833,-123.72833,open,90,35,Andy Lamb,2017,1,1,1,2,1,Boeing 737 wreck,1,0
2017-07-07T11:57:00Z,"9cm, 7cm, 6cm","9,7,6","Hutt Island, NW",49.407793,-123.387897,open,50,26,Donna Gibbs,2017,1,1,1,2,1,"Hutt Island, NW",1,0
2017-07-07T13:36:00Z,NA,NA,"Hutt Island, Hot Hutt east to pilings",49.406829,-123.382597,open,40,32,Donna Gibbs,2017,1,1,1,2,1,"Hutt Island, Hot Hutt east to pilings",1,0
2017-07-12T10:07:00Z,NA,NA,Rivtow Lion,49.198489,-123.949259,open,80,45,Andy Lamb,2017,NA,NA,0,1,1,Rivtow Lion,1,0
2017-07-12T13:04:00Z,NA,NA,Clark Rock,49.225886,-123.944059,open,60,40,Andy Lamb,2017,1,1,1,2,1,Clark Rock,1,0
2017-07-13T12:03:00Z,some with wasting syndrome,NA,"Popham Island, south shore",49.35972,-123.49028,open,19,28,Donna Gibbs,2017,1,1,1,2,1,"Popham Island, south shore",1,0
2017-07-14T10:47:00Z,"16cm, 5cm diameter","16,5",Finisterre Point,49.41794,-123.30734,open,55,22,Donna Gibbs,2017,1,1,1,2,1,Finisterre Point,1,0
2017-07-17T11:31:00Z,NA,NA,"McNab Creek Estuary, E",49.55917,-123.37817,open,39,46,Charlie Gibbs,2017,1,1,1,2,1,"McNab Creek Estuary, E",1,0
2017-07-20T10:36:00Z,NA,NA,Brigade Bay,49.48821,-123.33097,open,48,53,Donna Gibbs,2017,1,1,1,2,1,Brigade Bay,1,0
2017-07-22T15:43:00Z,medium,NA,"Maple Bay Reef, out from dock",48.81446,-123.60877,open,40,45,Andy Lamb,2017,1,1,1,2,1,"Maple Bay Reef, out from dock",1,0
2017-07-29T13:25:00Z,all sizes but mostly small,NA,Hakai Dock,51.65455,-128.12857,open,35,65,Andy Lamb,2017,1,1,1,2,1,Hakai Dock,1,0
2017-07-30T09:51:00Z,small,NA,"Meay Channel (""Tippy Rock"")",51.66448,-128.0955,open,45,74,Andy Lamb,2017,1,1,1,2,1,"Meay Channel (""Tippy Rock"")",1,0
2017-07-30T14:06:00Z,medium,NA,"Mercury Islet, Planet Group",51.7442166,-128.0693167,open,53,35,Andy Lamb,2017,NA,NA,0,1,1,"Mercury Islet, Planet Group",1,0
2017-07-31T09:16:00Z,including orange ones,NA,Kelpie Point,51.7332333,-127.9959833,open,33,62,Andy Lamb,2017,2,1,1,3,1,Kelpie Point,1,0
2017-07-31T15:03:00Z,large,NA,North Beach Rocks (ARMS6),51.6670333,-128.13995,open,24,61,Andy Lamb,2017,1,1,1,2,1,North Beach Rocks (ARMS6),1,0
2017-08-01T10:32:00Z,large,NA,Triquet Island (ARMS site),51.80263,-128.24346,open,27,62,Andy Lamb,2017,NA,NA,0,1,1,Triquet Island (ARMS site),1,0
2017-08-01T14:10:00Z,NA,NA,West Beach Rocks (ARMS site),51.6490833,-128.1511667,open,23,62,Andy Lamb,2017,1,1,1,2,1,West Beach Rocks (ARMS site),1,0
2017-08-02T09:38:00Z,NA,NA,"North Beach Rocks, Nereo",51.649467,-128.155367,open,27,66,Andy Lamb,2017,1,1,1,2,1,"North Beach Rocks, Nereo",1,0
2017-08-02T14:34:00Z,"verging on abundant, small to medium, including large aggregation",NA,"Rattenbury Island, northeast point",51.6947,-128.08081,open,32,66,Andy Lamb,2017,2,1,1,3,1,"Rattenbury Island, northeast point",1,0
2017-08-03T09:58:00Z,small,NA,"Starfish Island (ARMS), south end",51.68025,-128.1261,open,45,52,Andy Lamb,2017,2,1,1,3,1,"Starfish Island (ARMS), south end",1,0
2017-08-03T15:20:00Z,small,NA,Rattenbury Pinnacle,51.6947,-128.08081,open,57,42,Andy Lamb,2017,1,1,1,2,1,Rattenbury Pinnacle,1,0
2017-08-04T14:23:00Z,"large, deep",NA,Port Reef,51.692362,-128.131106,open,68,33,Andy Lamb,2017,1,1,1,2,1,Port Reef,1,0
2017-08-05T09:45:00Z,large,NA,Experiment Point Rocks,51.655592,-127.960039,open,78,45,Andy Lamb,2017,1,1,1,2,1,Experiment Point Rocks,1,0
2017-08-05T14:23:00Z,large,NA,"Choked Passage, sandy spit",51.6778439,-128.1167723,open,42,61,Andy Lamb,2017,2,1,1,3,1,"Choked Passage, sandy spit",1,0
2017-08-06T09:41:00Z,NA,NA,Kwakshua Petroglyph Wall,51.655926,-128.029764,open,78,45,Andy Lamb,2017,NA,NA,0,1,1,Kwakshua Petroglyph Wall,1,0
2017-08-06T14:23:00Z,very large,NA,"Rattenbury Island, northeast point",51.6947,-128.08081,open,44,50,Andy Lamb,2017,2,1,1,3,1,"Rattenbury Island, northeast point",1,0
2017-08-06T15:50:00Z,large,NA,Big Spring Creek Bay,51.649849,-128.069228,open,47,57,Andy Lamb,2017,1,1,1,2,1,Big Spring Creek Bay,1,0
2017-08-07T10:01:00Z,large,NA,Rattenbury Pinnacle,51.6947,-128.08081,open,69,63,Andy Lamb,2017,1,1,1,2,1,Rattenbury Pinnacle,1,0
2017-08-08T14:32:00Z,on floats mostly,NA,Hakai Dock,51.65455,-128.12857,open,27,62,Andy Lamb,2017,1,1,1,2,1,Hakai Dock,1,0
2017-08-15T10:29:00Z,NA,NA,"Whytecliff, Cut and marker",49.3715,-123.29383,open,40,25,Amanda Weltman,2017,1,1,1,2,1,"Whytecliff, Cut and marker",1,0
2017-08-15T11:35:00Z,NA,NA,Cliff Cove,49.3780833,-123.2849,open,42,28,Amanda Weltman,2017,1,1,1,2,1,Cliff Cove,1,0
2017-08-15T12:46:00Z,ssws 2017 - photo,NA,Lookout Point,49.37702,-123.28948,open,38,31,Amanda Weltman,2017,1,1,1,2,1,Lookout Point,1,0
2017-08-20T11:50:00Z,large,NA,Porteau wrecks,49.56103,-123.23512,open,60,48,Andy Lamb,2017,1,1,1,2,1,Porteau wrecks,1,0
2017-08-22T10:35:00Z,NA,NA,"Hutt Island, Hot Hutt",49.40673,-123.38293,open,54,21,Laura Borden,2017,1,1,1,2,1,"Hutt Island, Hot Hutt",1,0
2017-08-22T11:01:00Z,small,NA,Dionisio Reef,49.015,-123.57833,open,56,43,Andy Lamb,2017,1,1,1,2,1,Dionisio Reef,1,0
2017-08-22T11:29:00Z,NA,NA,W Bowen marker,49.38882,-123.41017,open,47,39,Laura Borden,2017,1,1,1,2,1,W Bowen marker,1,0
2017-08-22T13:05:00Z,NA,NA,"North Secretary Island, NW corner",48.97055,-123.60244,open,89,49,Andy Lamb,2017,1,1,1,2,1,"North Secretary Island, NW corner",1,0
2017-09-02T11:21:00Z,large and medium,NA,Active Point Pinnacle,48.962635,-123.665412,open,75,59,Andy Lamb,2017,NA,NA,0,1,1,Active Point Pinnacle,1,0
2017-09-06T13:23:00Z,NA,NA,Henderson Point,48.59833,-123.48167,open,70,61,Andy Lamb,2017,1,1,1,2,1,Henderson Point,1,0
2017-09-15T14:11:00Z,medium,NA,Active Point Pinnacle,48.962635,-123.665412,open,65,57,Andy Lamb,2017,1,1,1,2,1,Active Point Pinnacle,1,0
2017-09-21T11:02:00Z,small,NA,Clifton Point,48.92156,-125.0565,open,69,61,Andy Lamb,2017,NA,NA,0,1,1,Clifton Point,1,0
2017-09-21T14:03:00Z,large,NA,Link/Weld Rock,48.95125,-125.08754,open,80,57,Andy Lamb,2017,NA,NA,0,1,1,Link/Weld Rock,1,0
2017-09-22T10:22:00Z,NA,NA,Tyler Rock,48.950705,-125.037902,open,69,57,Andy Lamb,2017,NA,NA,0,1,1,Tyler Rock,1,0
2017-09-22T14:46:00Z,small,NA,Link Island north end rock (Plumose Castle),48.95821,-125.07767,open,69,57,Andy Lamb,2017,NA,NA,0,1,1,Link Island north end rock (Plumose Castle),1,0
2017-09-23T09:42:00Z,NA,NA,Tyler Rock,48.950705,-125.037902,open,70,60,Andy Lamb,2017,NA,NA,0,1,1,Tyler Rock,1,0
2017-09-23T14:46:00Z,NA,NA,Seddall Wall,48.972035,-125.045069,open,67,51,Andy Lamb,2017,NA,NA,0,1,1,Seddall Wall,1,0
2017-09-24T13:12:00Z,NA,NA,Pinnacle Rock,48.85337,-125.3042,open,59,62,Andy Lamb,2017,NA,NA,0,1,1,Pinnacle Rock,1,0
2017-09-25T13:43:00Z,large,NA,Renate's Reef,48.929572,-125.304356,open,67,55,Andy Lamb,2017,NA,NA,0,1,1,Renate's Reef,1,0
2017-09-26T10:12:00Z,NA,NA,Kyen Point,48.952507,-125.193858,open,67,57,Andy Lamb,2017,NA,NA,0,1,1,Kyen Point,1,0
2017-09-26T12:33:00Z,"1 healthy, 2 ssws",NA,Point Atkinson,49.32967,-123.26487,open,60,31,Donna Gibbs,2017,NA,NA,0,1,1,Point Atkinson,1,0
2017-09-26T13:51:00Z,NA,NA,Mahk Reef,48.944273,-125.235184,open,72,54,Andy Lamb,2017,NA,NA,0,1,1,Mahk Reef,1,0
2017-09-27T14:02:00Z,NA,NA,Renate's Reef,48.929572,-125.304356,open,67,54,Andy Lamb,2017,NA,NA,0,1,1,Renate's Reef,1,0
2017-09-28T11:01:00Z,NA,NA,Ohiat Islet,48.85071,-125.17022,open,72,56,Andy Lamb,2017,NA,NA,0,1,1,Ohiat Islet,1,0
2017-09-28T14:11:00Z,NA,NA,Chup Point,48.955025,-125.032349,open,71,55,Andy Lamb,2017,NA,NA,0,1,1,Chup Point,1,0
2017-10-04T12:06:00Z,NA,NA,Christie Islet,49.499838,-123.301046,open,40,32,Donna Gibbs,2017,NA,NA,0,1,1,Christie Islet,1,0
2017-10-10T10:17:00Z,NA,NA,Bird Islets,49.36216,-123.29183,open,64,32,Boaz Hung,2017,NA,NA,0,1,1,Bird Islets,1,0
2017-10-10T11:17:00Z,NA,NA,Larsen Bay,49.35983,-123.28567,open,76,29,Laura Borden,2017,NA,NA,0,1,1,Larsen Bay,1,0
2017-10-11T10:45:00Z,NA,NA,Christie Islet,49.499838,-123.301046,open,35,33,Donna Gibbs,2017,NA,NA,0,1,1,Christie Islet,1,0
2017-10-11T11:57:00Z,NA,NA,"Pam Rocks, light, west side",49.48783,-123.29995,open,35,38,Donna Gibbs,2017,1,1,1,2,1,"Pam Rocks, light, west side",1,0
2017-10-17T09:41:00Z,NA,NA,Toby Islet,49.49,-124.6642,open,56,49,Donna Gibbs,2017,1,1,1,2,1,Toby Islet,1,0
2017-10-17T10:00:00Z,NA,NA,Nash Bank,49.50333,-124.61333,open,60,40,Donna Gibbs,2017,NA,NA,0,1,1,Nash Bank,1,0
2017-10-17T13:43:00Z,NA,NA,Dinner Plate,49.48867,-124.69083,open,50,56,Donna Gibbs,2017,1,1,1,2,1,Dinner Plate,1,0
2017-10-24T13:46:00Z,NA,NA,"Bowen Island, south shore halfway",49.33498,-123.4163,open,19,18,Donna Gibbs,2017,NA,NA,0,1,1,"Bowen Island, south shore halfway",1,0
2017-10-28T11:50:00Z,NA,NA,"Halkett Bay Annapolis, 65-80",49.44917,-123.33083,open,78,30,Donna Gibbs,2017,1,1,1,2,1,"Halkett Bay Annapolis, 65-80",1,0
2017-10-31T11:09:00Z,NA,NA,Mariners' Rest,49.47149,-123.46014,open,48,37,Donna Gibbs,2017,1,1,1,2,1,Mariners' Rest,1,0
2017-10-31T12:39:00Z,NA,NA,"McNab Creek Estuary, W",49.555,-123.396,open,43,39,Donna Gibbs,2017,1,1,1,2,1,"McNab Creek Estuary, W",1,0
2017-11-18T10:18:00Z,from 40 to 70 feet,NA,"Halkett Bay Annapolis, 65-80",49.44917,-123.33083,open,73,32,Donna Gibbs,2017,1,1,1,2,1,"Halkett Bay Annapolis, 65-80",1,0
2017-11-20T10:33:00Z,NA,NA,"Whytecliff, north of Cut",49.3725,-123.29383,open,60,31,Howe Sound Research,2017,NA,NA,0,1,1,"Whytecliff, north of Cut",1,0
2017-11-20T11:49:00Z,NA,NA,Lookout Point,49.37702,-123.28948,open,49,41,Donna Gibbs,2017,1,1,1,2,1,Lookout Point,1,0
2017-11-27T11:00:00Z,NA,NA,"Sea-to-Sky, Hole in the Wall",49.386612,-123.260559,open,90,22,Charlie Gibbs,2017,1,1,1,2,1,"Sea-to-Sky, Hole in the Wall",1,0
2017-12-04T11:03:00Z,NA,NA,Kettle Point,49.36217,-123.287,open,130,21,Charlie Gibbs,2017,NA,NA,0,1,1,Kettle Point,1,0
2017-12-09T10:32:00Z,NA,NA,"Halkett Bay Annapolis, 65-80",49.44917,-123.33083,open,79,36,Charlie Gibbs,2017,NA,NA,0,1,1,"Halkett Bay Annapolis, 65-80",1,0
2017-12-16T14:12:00Z,NA,NA,Norway Islets South,48.98,-123.615,open,85,56,Andy Lamb,2017,NA,NA,0,1,1,Norway Islets South,1,0
2017-12-18T11:50:00Z,12cm,NA,Popham Island breakwater,49.358,-123.483,open,86,26,Donna Gibbs,2017,1,1,1,2,1,Popham Island breakwater,1,0
2018-01-16T13:37:00Z,NA,NA,"Defence Islands, sponge garden",49.57667,-123.27443,open,93,24,Amanda Weltman,2018,NA,NA,0,1,1,"Defence Islands, sponge garden",1,0
2018-01-30T10:32:00Z,NA,NA,"Pam Rocks, light, west side",49.48783,-123.29995,open,38,23,Donna Gibbs,2018,NA,NA,0,1,1,"Pam Rocks, light, west side",1,0
2018-01-30T11:39:00Z,NA,NA,Columbine Bay,49.41842,-123.31858,open,44,24,Donna Gibbs,2018,1,1,1,2,1,Columbine Bay,1,0
2018-01-31T11:06:00Z,NA,NA,Cod Rock,49.36233,-123.42728,open,73,44,Amanda Weltman,2018,1,1,1,2,1,Cod Rock,1,0
2018-01-31T12:33:00Z,NA,NA,W Bowen marker,49.38882,-123.41017,open,56,29,Amanda Weltman,2018,1,1,1,2,1,W Bowen marker,1,0
2018-02-08T13:00:00Z,all about 10cm,3@10,Columbine Point,49.41885,-123.3192,open,60,34,Donna Gibbs,2018,1,1,1,2,1,Columbine Point,1,0
2018-02-09T10:50:00Z,NA,NA,"Popham Island, gap reef",49.36532,-123.4902,open,59,32,Laura Borden,2018,1,1,1,2,1,"Popham Island, gap reef",1,0
2018-02-09T10:51:00Z,"9cm, 14cm, 14cm, 5cm, 10cm, last unknown but likely 14cm diameter","9,3@14,5,10","Popham Island, gap reef",49.36532,-123.4902,open,58,30,Amanda Weltman,2018,1,1,1,2,1,"Popham Island, gap reef",1,0
2018-02-09T12:00:00Z,NA,NA,"Popham Island, peninsula",49.35814,-123.48698,open,40,25,Laura Borden,2018,NA,NA,0,1,1,"Popham Island, peninsula",1,0
2018-02-10T12:00:00Z,NA,NA,"Halkett Bay Annapolis, 80-100",49.44917,-123.33083,open,100,60,ABIS,2018,NA,NA,0,1,1,"Halkett Bay Annapolis, 80-100",1,0
2018-02-17T12:01:00Z,no wasting evidence,NA,Clam Bay,48.98799,-123.65287,open,40,59,Andy Lamb,2018,NA,NA,0,1,1,Clam Bay,1,0
2018-02-19T12:16:00Z,8 cm,2@8,"Cates Bay, centre reef",49.4155,-123.31175,open,30,13,Donna Gibbs,2018,1,1,1,2,1,"Cates Bay, centre reef",1,0
2018-02-19T13:10:00Z,NA,NA,Dorman Bay,49.376335,-123.320801,open,60,32,Donna Gibbs,2018,1,1,1,2,1,Dorman Bay,1,0
2018-02-27T10:52:00Z,very large and fat,NA,"W Passage Reefs, south",49.343611,-123.324444,open,58,41,Donna Gibbs,2018,NA,NA,0,1,1,"W Passage Reefs, south",1,0
2018-02-27T12:56:00Z,smaller ones mixed in with the urchins almost 1-5,NA,"Sea-to-Sky, helipad mansion",49.41636,-123.2359,open,60,27,Donna Gibbs,2018,NA,NA,0,1,1,"Sea-to-Sky, helipad mansion",1,0
2018-02-28T13:17:00Z,one wasting - photo,NA,Popham Island mystery reef HS original,49.3585,-123.48283,open,55,34,Charlie Gibbs,2018,1,1,1,2,1,Popham Island mystery reef HS original,1,0
