date_observed,description,comments,geoprivacy,max_depth,bottom_time,year,abundance,presence,pres_abs,abundance_recode,wasting,num_surveys,multiple_surveys,geometry,region,region_numeric,lon,lat
2017-06-03T10:00:00Z,NA,NA,open,72,65,2017,NA,NA,0,1,1,1,0,"c(-123.293335, 49.371666)",Salish Sea,5,-123.293335,49.371666
2017-06-10T10:00:00Z,NA,NA,open,62,89,2017,NA,NA,0,1,1,1,0,"c(-123.23417, 49.56283)",Salish Sea,5,-123.23417,49.56283
2017-06-13T10:31:00Z,NA,NA,open,62,29,2017,NA,NA,0,1,1,1,0,"c(-123.2359, 49.41636)",Salish Sea,5,-123.2359,49.41636
2017-06-13T11:57:00Z,NA,"4,5",open,31,23,2017,1,1,1,2,1,1,0,"c(-123.301046, 49.499838)",Salish Sea,5,-123.301046,49.499838
2017-06-13T13:12:00Z,NA,NA,open,37,24,2017,1,1,1,2,1,1,0,"c(-123.30832, 49.41088)",Salish Sea,5,-123.30832,49.41088
2017-06-14T10:09:00Z,NA,NA,open,22,22,2017,NA,NA,0,1,1,1,0,"c(-123.27412, 49.43035)",Salish Sea,5,-123.27412,49.43035
2017-06-14T11:14:00Z,NA,NA,open,26,24,2017,NA,NA,0,1,1,1,0,"c(-123.26033, 49.387)",Salish Sea,5,-123.26033,49.387
2017-06-14T13:04:00Z,NA,NA,open,30,22,2017,NA,NA,0,1,1,1,0,"c(-123.28948, 49.37702)",Salish Sea,5,-123.28948,49.37702
2017-06-14T14:04:00Z,NA,NA,open,85,51,2017,NA,NA,0,1,1,1,0,"c(-123.584696, 48.995018)",Salish Sea,5,-123.584696,48.995018
2017-06-20T11:14:00Z,NA,NA,open,48,49,2017,1,1,1,2,1,1,0,"c(-123.48283, 49.3585)",Salish Sea,5,-123.48283,49.3585
2017-06-20T12:54:00Z,NA,NA,open,60,28,2017,NA,NA,0,1,1,1,0,"c(-123.4832, 49.36317)",Salish Sea,5,-123.4832,49.36317
2017-06-28T12:02:00Z,NA,NA,open,45,24,2017,1,1,1,2,1,1,0,"c(-123.31175, 49.4155)",Salish Sea,5,-123.31175,49.4155
2017-06-30T10:45:00Z,NA,NA,open,72,50,2017,NA,NA,0,1,1,1,0,"c(-123.58, 48.99)",Salish Sea,5,-123.58,48.99
2017-07-02T14:46:00Z,NA,NA,open,30,39,2017,1,1,1,2,1,1,0,"c(-123.69806, 48.99254)",Salish Sea,5,-123.69806,48.99254
2017-07-06T11:24:00Z,NA,NA,open,47,46,2017,NA,NA,0,1,1,1,0,"c(-123.48283, 49.3585)",Salish Sea,5,-123.48283,49.3585
2017-07-06T14:21:00Z,NA,NA,open,90,35,2017,1,1,1,2,1,1,0,"c(-123.72833, 48.93833)",Salish Sea,5,-123.72833,48.93833
2017-07-07T11:57:00Z,NA,"9,7,6",open,50,26,2017,1,1,1,2,1,1,0,"c(-123.387897, 49.407793)",Salish Sea,5,-123.387897,49.407793
2017-07-07T13:36:00Z,NA,NA,open,40,32,2017,1,1,1,2,1,1,0,"c(-123.382597, 49.406829)",Salish Sea,5,-123.382597,49.406829
2017-07-12T10:07:00Z,NA,NA,open,80,45,2017,NA,NA,0,1,1,1,0,"c(-123.949259, 49.198489)",Johnstone Strait/Northern Salish Sea,3,-123.949259,49.198489
2017-07-12T13:04:00Z,NA,NA,open,60,40,2017,1,1,1,2,1,1,0,"c(-123.944059, 49.225886)",Johnstone Strait/Northern Salish Sea,3,-123.944059,49.225886
2017-07-13T12:03:00Z,NA,NA,open,19,28,2017,1,1,1,2,1,1,0,"c(-123.49028, 49.35972)",Salish Sea,5,-123.49028,49.35972
2017-07-14T10:47:00Z,NA,"16,5",open,55,22,2017,1,1,1,2,1,1,0,"c(-123.30734, 49.41794)",Salish Sea,5,-123.30734,49.41794
2017-07-17T11:31:00Z,NA,NA,open,39,46,2017,1,1,1,2,1,1,0,"c(-123.37817, 49.55917)",Salish Sea,5,-123.37817,49.55917
2017-07-20T10:36:00Z,NA,NA,open,48,53,2017,1,1,1,2,1,1,0,"c(-123.33097, 49.48821)",Salish Sea,5,-123.33097,49.48821
2017-07-22T15:43:00Z,NA,NA,open,40,45,2017,1,1,1,2,1,1,0,"c(-123.60877, 48.81446)",Salish Sea,5,-123.60877,48.81446
2017-07-29T13:25:00Z,NA,NA,open,35,65,2017,1,1,1,2,1,1,0,"c(-128.12857, 51.65455)",North and Central Coast,2,-128.12857,51.65455
2017-07-30T09:51:00Z,NA,NA,open,45,74,2017,1,1,1,2,1,1,0,"c(-128.0955, 51.66448)",North and Central Coast,2,-128.0955,51.66448
2017-07-30T14:06:00Z,NA,NA,open,53,35,2017,NA,NA,0,1,1,1,0,"c(-128.0693167, 51.7442166)",North and Central Coast,2,-128.0693167,51.7442166
2017-07-31T09:16:00Z,NA,NA,open,33,62,2017,2,1,1,3,1,1,0,"c(-127.9959833, 51.7332333)",North and Central Coast,2,-127.9959833,51.7332333
2017-07-31T15:03:00Z,NA,NA,open,24,61,2017,1,1,1,2,1,1,0,"c(-128.13995, 51.6670333)",North and Central Coast,2,-128.13995,51.6670333
2017-08-01T10:32:00Z,NA,NA,open,27,62,2017,NA,NA,0,1,1,1,0,"c(-128.24346, 51.80263)",North and Central Coast,2,-128.24346,51.80263
2017-08-01T14:10:00Z,NA,NA,open,23,62,2017,1,1,1,2,1,1,0,"c(-128.1511667, 51.6490833)",North and Central Coast,2,-128.1511667,51.6490833
2017-08-02T09:38:00Z,NA,NA,open,27,66,2017,1,1,1,2,1,1,0,"c(-128.155367, 51.649467)",North and Central Coast,2,-128.155367,51.649467
2017-08-02T14:34:00Z,NA,NA,open,32,66,2017,2,1,1,3,1,1,0,"c(-128.08081, 51.6947)",North and Central Coast,2,-128.08081,51.6947
2017-08-03T09:58:00Z,NA,NA,open,45,52,2017,2,1,1,3,1,1,0,"c(-128.1261, 51.68025)",North and Central Coast,2,-128.1261,51.68025
2017-08-03T15:20:00Z,NA,NA,open,57,42,2017,1,1,1,2,1,1,0,"c(-128.08081, 51.6947)",North and Central Coast,2,-128.08081,51.6947
2017-08-04T14:23:00Z,NA,NA,open,68,33,2017,1,1,1,2,1,1,0,"c(-128.131106, 51.692362)",North and Central Coast,2,-128.131106,51.692362
2017-08-05T09:45:00Z,NA,NA,open,78,45,2017,1,1,1,2,1,1,0,"c(-127.960039, 51.655592)",North and Central Coast,2,-127.960039,51.655592
2017-08-05T14:23:00Z,NA,NA,open,42,61,2017,2,1,1,3,1,1,0,"c(-128.1167723, 51.6778439)",North and Central Coast,2,-128.1167723,51.6778439
2017-08-06T09:41:00Z,NA,NA,open,78,45,2017,NA,NA,0,1,1,1,0,"c(-128.029764, 51.655926)",North and Central Coast,2,-128.029764,51.655926
2017-08-06T14:23:00Z,NA,NA,open,44,50,2017,2,1,1,3,1,1,0,"c(-128.08081, 51.6947)",North and Central Coast,2,-128.08081,51.6947
2017-08-06T15:50:00Z,NA,NA,open,47,57,2017,1,1,1,2,1,1,0,"c(-128.069228, 51.649849)",North and Central Coast,2,-128.069228,51.649849
2017-08-07T10:01:00Z,NA,NA,open,69,63,2017,1,1,1,2,1,1,0,"c(-128.08081, 51.6947)",North and Central Coast,2,-128.08081,51.6947
2017-08-08T14:32:00Z,NA,NA,open,27,62,2017,1,1,1,2,1,1,0,"c(-128.12857, 51.65455)",North and Central Coast,2,-128.12857,51.65455
2017-08-15T10:29:00Z,NA,NA,open,40,25,2017,1,1,1,2,1,1,0,"c(-123.29383, 49.3715)",Salish Sea,5,-123.29383,49.3715
2017-08-15T11:35:00Z,NA,NA,open,42,28,2017,1,1,1,2,1,1,0,"c(-123.2849, 49.3780833)",Salish Sea,5,-123.2849,49.3780833
2017-08-15T12:46:00Z,NA,NA,open,38,31,2017,1,1,1,2,1,1,0,"c(-123.28948, 49.37702)",Salish Sea,5,-123.28948,49.37702
2017-08-20T11:50:00Z,NA,NA,open,60,48,2017,1,1,1,2,1,1,0,"c(-123.23512, 49.56103)",Salish Sea,5,-123.23512,49.56103
2017-08-22T10:35:00Z,NA,NA,open,54,21,2017,1,1,1,2,1,1,0,"c(-123.38293, 49.40673)",Salish Sea,5,-123.38293,49.40673
2017-08-22T11:01:00Z,NA,NA,open,56,43,2017,1,1,1,2,1,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2017-08-22T11:29:00Z,NA,NA,open,47,39,2017,1,1,1,2,1,1,0,"c(-123.41017, 49.38882)",Salish Sea,5,-123.41017,49.38882
2017-08-22T13:05:00Z,NA,NA,open,89,49,2017,1,1,1,2,1,1,0,"c(-123.60244, 48.97055)",Salish Sea,5,-123.60244,48.97055
2017-09-02T11:21:00Z,NA,NA,open,75,59,2017,NA,NA,0,1,1,1,0,"c(-123.665412, 48.962635)",Salish Sea,5,-123.665412,48.962635
2017-09-06T13:23:00Z,NA,NA,open,70,61,2017,1,1,1,2,1,1,0,"c(-123.48167, 48.59833)",Salish Sea,5,-123.48167,48.59833
2017-09-15T14:11:00Z,NA,NA,open,65,57,2017,1,1,1,2,1,1,0,"c(-123.665412, 48.962635)",Salish Sea,5,-123.665412,48.962635
2017-09-21T11:02:00Z,NA,NA,open,69,61,2017,NA,NA,0,1,1,1,0,"c(-125.0565, 48.92156)",West Coast Vancouver Island,4,-125.0565,48.92156
2017-09-21T14:03:00Z,NA,NA,open,80,57,2017,NA,NA,0,1,1,1,0,"c(-125.08754, 48.95125)",West Coast Vancouver Island,4,-125.08754,48.95125
2017-09-22T10:22:00Z,NA,NA,open,69,57,2017,NA,NA,0,1,1,1,0,"c(-125.037902, 48.950705)",West Coast Vancouver Island,4,-125.037902,48.950705
2017-09-22T14:46:00Z,NA,NA,open,69,57,2017,NA,NA,0,1,1,1,0,"c(-125.07767, 48.95821)",West Coast Vancouver Island,4,-125.07767,48.95821
2017-09-23T09:42:00Z,NA,NA,open,70,60,2017,NA,NA,0,1,1,1,0,"c(-125.037902, 48.950705)",West Coast Vancouver Island,4,-125.037902,48.950705
2017-09-23T14:46:00Z,NA,NA,open,67,51,2017,NA,NA,0,1,1,1,0,"c(-125.045069, 48.972035)",West Coast Vancouver Island,4,-125.045069,48.972035
2017-09-24T13:12:00Z,NA,NA,open,59,62,2017,NA,NA,0,1,1,1,0,"c(-125.3042, 48.85337)",West Coast Vancouver Island,4,-125.3042,48.85337
2017-09-25T13:43:00Z,NA,NA,open,67,55,2017,NA,NA,0,1,1,1,0,"c(-125.304356, 48.929572)",West Coast Vancouver Island,4,-125.304356,48.929572
2017-09-26T10:12:00Z,NA,NA,open,67,57,2017,NA,NA,0,1,1,1,0,"c(-125.193858, 48.952507)",West Coast Vancouver Island,4,-125.193858,48.952507
2017-09-26T12:33:00Z,NA,NA,open,60,31,2017,NA,NA,0,1,1,1,0,"c(-123.26487, 49.32967)",Salish Sea,5,-123.26487,49.32967
2017-09-26T13:51:00Z,NA,NA,open,72,54,2017,NA,NA,0,1,1,1,0,"c(-125.235184, 48.944273)",West Coast Vancouver Island,4,-125.235184,48.944273
2017-09-27T14:02:00Z,NA,NA,open,67,54,2017,NA,NA,0,1,1,1,0,"c(-125.304356, 48.929572)",West Coast Vancouver Island,4,-125.304356,48.929572
2017-09-28T11:01:00Z,NA,NA,open,72,56,2017,NA,NA,0,1,1,1,0,"c(-125.17022, 48.85071)",West Coast Vancouver Island,4,-125.17022,48.85071
2017-09-28T14:11:00Z,NA,NA,open,71,55,2017,NA,NA,0,1,1,1,0,"c(-125.032349, 48.955025)",West Coast Vancouver Island,4,-125.032349,48.955025
2017-10-04T12:06:00Z,NA,NA,open,40,32,2017,NA,NA,0,1,1,1,0,"c(-123.301046, 49.499838)",Salish Sea,5,-123.301046,49.499838
2017-10-10T10:17:00Z,NA,NA,open,64,32,2017,NA,NA,0,1,1,1,0,"c(-123.29183, 49.36216)",Salish Sea,5,-123.29183,49.36216
2017-10-10T11:17:00Z,NA,NA,open,76,29,2017,NA,NA,0,1,1,1,0,"c(-123.28567, 49.35983)",Salish Sea,5,-123.28567,49.35983
2017-10-11T10:45:00Z,NA,NA,open,35,33,2017,NA,NA,0,1,1,1,0,"c(-123.301046, 49.499838)",Salish Sea,5,-123.301046,49.499838
2017-10-11T11:57:00Z,NA,NA,open,35,38,2017,1,1,1,2,1,1,0,"c(-123.29995, 49.48783)",Salish Sea,5,-123.29995,49.48783
2017-10-17T09:41:00Z,NA,NA,open,56,49,2017,1,1,1,2,1,1,0,"c(-124.6642, 49.49)",Johnstone Strait/Northern Salish Sea,3,-124.6642,49.49
2017-10-17T10:00:00Z,NA,NA,open,60,40,2017,NA,NA,0,1,1,1,0,"c(-124.61333, 49.50333)",Johnstone Strait/Northern Salish Sea,3,-124.61333,49.50333
2017-10-17T13:43:00Z,NA,NA,open,50,56,2017,1,1,1,2,1,1,0,"c(-124.69083, 49.48867)",Johnstone Strait/Northern Salish Sea,3,-124.69083,49.48867
2017-10-24T13:46:00Z,NA,NA,open,19,18,2017,NA,NA,0,1,1,1,0,"c(-123.4163, 49.33498)",Salish Sea,5,-123.4163,49.33498
2017-10-28T11:50:00Z,NA,NA,open,78,30,2017,1,1,1,2,1,1,0,"c(-123.33083, 49.44917)",Salish Sea,5,-123.33083,49.44917
2017-10-31T11:09:00Z,NA,NA,open,48,37,2017,1,1,1,2,1,1,0,"c(-123.46014, 49.47149)",Salish Sea,5,-123.46014,49.47149
2017-10-31T12:39:00Z,NA,NA,open,43,39,2017,1,1,1,2,1,1,0,"c(-123.396, 49.555)",Salish Sea,5,-123.396,49.555
2017-11-18T10:18:00Z,NA,NA,open,73,32,2017,1,1,1,2,1,1,0,"c(-123.33083, 49.44917)",Salish Sea,5,-123.33083,49.44917
2017-11-20T10:33:00Z,NA,NA,open,60,31,2017,NA,NA,0,1,1,1,0,"c(-123.29383, 49.3725)",Salish Sea,5,-123.29383,49.3725
2017-11-20T11:49:00Z,NA,NA,open,49,41,2017,1,1,1,2,1,1,0,"c(-123.28948, 49.37702)",Salish Sea,5,-123.28948,49.37702
2017-11-27T11:00:00Z,NA,NA,open,90,22,2017,1,1,1,2,1,1,0,"c(-123.260559, 49.386612)",Salish Sea,5,-123.260559,49.386612
2017-12-04T11:03:00Z,NA,NA,open,130,21,2017,NA,NA,0,1,1,1,0,"c(-123.287, 49.36217)",Salish Sea,5,-123.287,49.36217
2017-12-09T10:32:00Z,NA,NA,open,79,36,2017,NA,NA,0,1,1,1,0,"c(-123.33083, 49.44917)",Salish Sea,5,-123.33083,49.44917
2017-12-16T14:12:00Z,NA,NA,open,85,56,2017,NA,NA,0,1,1,1,0,"c(-123.615, 48.98)",Salish Sea,5,-123.615,48.98
2017-12-18T11:50:00Z,NA,NA,open,86,26,2017,1,1,1,2,1,1,0,"c(-123.483, 49.358)",Salish Sea,5,-123.483,49.358
2018-01-16T13:37:00Z,NA,NA,open,93,24,2018,NA,NA,0,1,1,1,0,"c(-123.27443, 49.57667)",Salish Sea,5,-123.27443,49.57667
2018-01-30T10:32:00Z,NA,NA,open,38,23,2018,NA,NA,0,1,1,1,0,"c(-123.29995, 49.48783)",Salish Sea,5,-123.29995,49.48783
2018-01-30T11:39:00Z,NA,NA,open,44,24,2018,1,1,1,2,1,1,0,"c(-123.31858, 49.41842)",Salish Sea,5,-123.31858,49.41842
2018-01-31T11:06:00Z,NA,NA,open,73,44,2018,1,1,1,2,1,1,0,"c(-123.42728, 49.36233)",Salish Sea,5,-123.42728,49.36233
2018-01-31T12:33:00Z,NA,NA,open,56,29,2018,1,1,1,2,1,1,0,"c(-123.41017, 49.38882)",Salish Sea,5,-123.41017,49.38882
2018-02-08T13:00:00Z,NA,3@10,open,60,34,2018,1,1,1,2,1,1,0,"c(-123.3192, 49.41885)",Salish Sea,5,-123.3192,49.41885
2018-02-09T10:50:00Z,NA,NA,open,59,32,2018,1,1,1,2,1,1,0,"c(-123.4902, 49.36532)",Salish Sea,5,-123.4902,49.36532
2018-02-09T10:51:00Z,NA,"9,3@14,5,10",open,58,30,2018,1,1,1,2,1,1,0,"c(-123.4902, 49.36532)",Salish Sea,5,-123.4902,49.36532
2018-02-09T12:00:00Z,NA,NA,open,40,25,2018,NA,NA,0,1,1,1,0,"c(-123.48698, 49.35814)",Salish Sea,5,-123.48698,49.35814
2018-02-10T12:00:00Z,NA,NA,open,100,60,2018,NA,NA,0,1,1,1,0,"c(-123.33083, 49.44917)",Salish Sea,5,-123.33083,49.44917
2018-02-17T12:01:00Z,NA,NA,open,40,59,2018,NA,NA,0,1,1,1,0,"c(-123.65287, 48.98799)",Salish Sea,5,-123.65287,48.98799
2018-02-19T12:16:00Z,NA,2@8,open,30,13,2018,1,1,1,2,1,1,0,"c(-123.31175, 49.4155)",Salish Sea,5,-123.31175,49.4155
2018-02-19T13:10:00Z,NA,NA,open,60,32,2018,1,1,1,2,1,1,0,"c(-123.320801, 49.376335)",Salish Sea,5,-123.320801,49.376335
2018-02-27T10:52:00Z,NA,NA,open,58,41,2018,NA,NA,0,1,1,1,0,"c(-123.324444, 49.343611)",Salish Sea,5,-123.324444,49.343611
2018-02-27T12:56:00Z,NA,NA,open,60,27,2018,NA,NA,0,1,1,1,0,"c(-123.2359, 49.41636)",Salish Sea,5,-123.2359,49.41636
2018-02-28T13:17:00Z,NA,NA,open,55,34,2018,1,1,1,2,1,1,0,"c(-123.48283, 49.3585)",Salish Sea,5,-123.48283,49.3585
2018-03-01T10:00:00Z,NA,NA,open,65,60,2018,NA,NA,0,1,1,1,0,"c(-123.29233, 49.36933)",Salish Sea,5,-123.29233,49.36933
2018-03-01T10:52:00Z,NA,2@8,open,50,22,2018,1,1,1,2,1,1,0,"c(-123.42728, 49.36233)",Salish Sea,5,-123.42728,49.36233
2018-03-01T11:54:00Z,NA,8,open,52,29,2018,1,1,1,2,1,1,0,"c(-123.48283, 49.3585)",Salish Sea,5,-123.48283,49.3585
2018-03-03T13:15:00Z,NA,10,open,56,30,2018,1,1,1,2,1,1,0,"c(-123.28948, 49.37702)",Salish Sea,5,-123.28948,49.37702
2018-03-03T13:30:00Z,NA,NA,open,87,81,2018,NA,NA,0,1,1,1,0,"c(-123.23417, 49.56283)",Salish Sea,5,-123.23417,49.56283
2018-03-06T01:16:00Z,NA,NA,open,51,28,2018,NA,NA,0,1,1,1,0,"c(-123.28948, 49.37702)",Salish Sea,5,-123.28948,49.37702
2018-03-06T11:44:00Z,NA,NA,open,54,29,2018,1,1,1,2,1,1,0,"c(-123.24033, 49.45017)",Salish Sea,5,-123.24033,49.45017
2018-03-10T10:30:00Z,NA,NA,open,81,39,2018,1,1,1,2,1,1,0,"c(-123.33083, 49.44917)",Salish Sea,5,-123.33083,49.44917
2018-03-13T11:38:00Z,NA,"5,2@10",open,29,9,2018,1,1,1,2,1,1,0,"c(-123.37591, 49.40751)",Salish Sea,5,-123.37591,49.40751
2018-03-13T12:20:00Z,NA,NA,open,30,6,2018,0,1,0,1,1,1,0,"c(-123.382597, 49.406829)",Salish Sea,5,-123.382597,49.406829
2018-03-16T12:11:00Z,NA,NA,open,97,26,2018,NA,NA,0,1,1,1,0,"c(-123.27346, 49.57756)",Salish Sea,5,-123.27346,49.57756
2018-03-16T14:27:00Z,NA,NA,open,34,18,2018,NA,NA,0,1,1,1,0,"c(-123.32422, 49.45174)",Salish Sea,5,-123.32422,49.45174
2018-03-24T10:27:00Z,NA,NA,open,78,44,2018,NA,NA,0,1,1,1,0,"c(-123.33083, 49.44917)",Salish Sea,5,-123.33083,49.44917
2018-03-31T11:00:00Z,NA,NA,open,95,90,2018,NA,NA,0,1,1,1,0,"c(-123.29383, 49.3725)",Salish Sea,5,-123.29383,49.3725
2018-04-01T11:02:00Z,NA,NA,open,92,39,2018,NA,NA,0,1,1,1,0,"c(-123.72833, 48.93833)",Salish Sea,5,-123.72833,48.93833
2018-04-01T13:02:00Z,NA,NA,open,66,30,2018,NA,NA,0,1,1,1,0,"c(-123.72667, 48.93833)",Salish Sea,5,-123.72667,48.93833
2018-04-23T12:34:00Z,NA,NA,open,26,42,2018,NA,NA,0,1,1,1,0,"c(-123.65287, 48.98799)",Salish Sea,5,-123.65287,48.98799
2018-04-27T13:40:00Z,NA,8,open,23,11,2018,1,1,1,2,1,1,0,"c(-123.27412, 49.43035)",Salish Sea,5,-123.27412,49.43035
2018-05-01T12:14:00Z,NA,NA,open,37,37,2018,NA,NA,0,1,1,1,0,"c(-123.32422, 49.45174)",Salish Sea,5,-123.32422,49.45174
2018-05-01T13:15:00Z,NA,8,open,16,22,2018,1,1,1,2,1,1,0,"c(-123.27412, 49.43035)",Salish Sea,5,-123.27412,49.43035
2018-05-02T11:08:00Z,NA,NA,open,77,32,2018,NA,NA,0,1,1,1,0,"c(-123.383611, 49.4057)",Salish Sea,5,-123.383611,49.4057
2018-05-14T12:00:00Z,NA,NA,open,37,30,2018,1,1,1,2,1,1,0,"c(-123.44821, 49.43266)",Salish Sea,5,-123.44821,49.43266
2018-05-14T12:00:00Z,NA,NA,open,37,30,2018,1,1,1,2,1,1,0,"c(-123.46014, 49.47149)",Salish Sea,5,-123.46014,49.47149
2018-05-14T12:00:00Z,NA,NA,open,52,30,2018,2,1,1,3,1,1,0,"c(-123.396, 49.555)",Salish Sea,5,-123.396,49.555
2018-05-15T10:38:00Z,NA,NA,open,43,28,2018,NA,NA,0,1,1,1,0,"c(-123.30734, 49.41794)",Salish Sea,5,-123.30734,49.41794
2018-05-15T11:41:00Z,NA,"13,16",open,33,25,2018,1,1,1,2,1,1,0,"c(-123.301046, 49.499838)",Salish Sea,5,-123.301046,49.499838
2018-05-15T12:47:00Z,NA,25,open,25,27,2018,1,1,1,2,1,1,0,"c(-123.29995, 49.48783)",Salish Sea,5,-123.29995,49.48783
2018-05-24T11:03:00Z,NA,NA,open,92,52,2018,1,1,1,2,1,1,0,"c(-123.72833, 48.93833)",Salish Sea,5,-123.72833,48.93833
2018-05-25T10:23:00Z,NA,13,open,32,26,2018,1,1,1,2,1,1,0,"c(-123.31175, 49.4155)",Salish Sea,5,-123.31175,49.4155
2018-05-25T11:22:00Z,NA,11,open,39,28,2018,1,1,1,2,1,1,0,"c(-123.30832, 49.41088)",Salish Sea,5,-123.30832,49.41088
2018-05-25T12:28:00Z,NA,NA,open,36,31,2018,1,1,1,2,1,1,0,"c(-123.31858, 49.41842)",Salish Sea,5,-123.31858,49.41842
2018-06-03T11:02:00Z,NA,NA,open,90,59,2018,NA,NA,0,1,1,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2018-06-07T10:03:00Z,NA,NA,open,50,28,2018,1,1,1,2,1,1,0,"c(-123.28948, 49.37702)",Salish Sea,5,-123.28948,49.37702
2018-06-07T11:02:00Z,NA,NA,open,55,18,2018,NA,NA,0,1,1,1,0,"c(-123.2849, 49.3780833)",Salish Sea,5,-123.2849,49.3780833
2018-06-08T10:21:00Z,NA,NA,open,55,43,2018,1,1,1,2,1,1,0,"c(-123.29183, 49.36216)",Salish Sea,5,-123.29183,49.36216
2018-06-10T09:00:00Z,NA,NA,open,3,20,2018,NA,NA,0,1,1,1,0,"c(-131.6987, 53.01737)",Haida Gwaii,1,-131.6987,53.01737
2018-06-11T09:00:00Z,NA,NA,open,3,20,2018,NA,NA,0,1,1,1,0,"c(-131.73, 52.67)",Haida Gwaii,1,-131.73,52.67
2018-06-13T10:00:00Z,NA,NA,open,10,120,2018,NA,NA,0,1,1,1,0,"c(-131.15, 52.09)",Haida Gwaii,1,-131.15,52.09
2018-06-13T12:36:00Z,NA,NA,open,37,42,2018,NA,NA,0,1,1,1,0,"c(-123.32422, 49.45174)",Salish Sea,5,-123.32422,49.45174
2018-06-14T10:00:00Z,NA,NA,open,20,60,2018,1,1,1,2,1,1,0,"c(-131.35074, 52.36467)",Haida Gwaii,1,-131.35074,52.36467
2018-06-15T08:00:00Z,NA,NA,open,20,60,2018,NA,NA,0,1,1,1,0,"c(-131.64035, 52.53631)",Haida Gwaii,1,-131.64035,52.53631
2018-06-19T10:12:00Z,NA,NA,open,65,68,2018,NA,NA,0,1,1,1,0,"c(-123.58796, 49.00942)",Salish Sea,5,-123.58796,49.00942
2018-06-21T10:40:00Z,NA,NA,open,51,40,2018,NA,NA,0,1,1,1,0,"c(-123.2359, 49.41636)",Salish Sea,5,-123.2359,49.41636
2018-06-27T11:14:00Z,NA,NA,open,37,26,2018,1,1,1,2,1,1,0,"c(-123.48253, 49.3575)",Salish Sea,5,-123.48253,49.3575
2018-06-27T15:32:00Z,NA,NA,open,38,57,2018,NA,NA,0,1,1,1,0,"c(-123.69605, 48.99032)",Salish Sea,5,-123.69605,48.99032
2018-06-29T11:50:00Z,NA,NA,open,63,26,2018,NA,NA,0,1,1,1,0,"c(-123.383611, 49.4057)",Salish Sea,5,-123.383611,49.4057
2018-06-30T13:30:00Z,NA,NA,open,63,85,2018,NA,NA,0,1,1,1,0,"c(-123.23417, 49.56283)",Salish Sea,5,-123.23417,49.56283
2018-07-04T13:12:00Z,NA,NA,open,81,73,2018,1,1,1,2,1,1,0,"c(-123.48167, 48.59833)",Salish Sea,5,-123.48167,48.59833
2018-07-05T10:20:00Z,NA,NA,open,77,28,2018,NA,NA,0,1,1,1,0,"c(-123.48202, 49.35872)",Salish Sea,5,-123.48202,49.35872
2018-07-05T11:31:00Z,NA,NA,open,50,33,2018,1,1,1,2,1,1,0,"c(-123.48283, 49.3585)",Salish Sea,5,-123.48283,49.3585
2018-07-11T12:29:00Z,NA,NA,open,39,57,2018,3,1,1,4,1,1,0,"c(-123.29995, 49.48783)",Salish Sea,5,-123.29995,49.48783
2018-07-11T19:46:00Z,NA,NA,open,40,34,2018,1,1,1,2,1,1,0,"c(-123.301046, 49.499838)",Salish Sea,5,-123.301046,49.499838
2018-07-16T11:40:00Z,NA,NA,open,42,32,2018,1,1,1,2,1,1,0,"c(-123.31858, 49.41842)",Salish Sea,5,-123.31858,49.41842
2018-07-16T12:47:00Z,NA,"10,2@11,12",open,32,23,2018,1,1,1,2,1,1,0,"c(-123.31175, 49.4155)",Salish Sea,5,-123.31175,49.4155
2018-07-18T10:46:00Z,NA,NA,open,75,58,2018,1,1,1,2,1,1,0,"c(-123.47863, 48.57514)",Salish Sea,5,-123.47863,48.57514
2018-07-18T11:21:00Z,NA,NA,open,35,43,2018,1,1,1,2,1,1,0,"c(-123.38392, 49.469)",Salish Sea,5,-123.38392,49.469
2018-07-18T12:30:00Z,NA,NA,open,55,35,2018,1,1,1,2,1,1,0,"c(-122.88494, 49.40771)",Salish Sea,5,-122.88494,49.40771
2018-07-23T11:11:00Z,NA,NA,open,40,60,2018,NA,NA,0,1,1,1,0,"c(-123.419459, 48.421341)",Salish Sea,5,-123.419459,48.421341
2018-07-26T10:23:00Z,NA,NA,open,32,27,2018,1,1,1,2,1,1,0,"c(-123.38392, 49.469)",Salish Sea,5,-123.38392,49.469
2018-07-27T10:34:00Z,NA,NA,open,15,31,2018,0,1,0,1,1,1,0,"c(-123.4163, 49.33498)",Salish Sea,5,-123.4163,49.33498
2018-07-27T11:42:00Z,NA,NA,open,56,36,2018,1,1,1,2,1,1,0,"c(-123.35383, 49.3415)",Salish Sea,5,-123.35383,49.3415
2018-08-07T12:32:00Z,NA,NA,open,51,62,2018,1,1,1,2,1,1,0,"c(-123.665, 48.95333)",Salish Sea,5,-123.665,48.95333
2018-08-09T10:33:00Z,NA,NA,open,29,19,2018,1,1,1,2,1,1,0,"c(-123.46908, 49.3516)",Salish Sea,5,-123.46908,49.3516
2018-08-09T11:03:00Z,NA,NA,open,44,37,2018,1,1,1,2,1,1,0,"c(-123.483, 49.358)",Salish Sea,5,-123.483,49.358
2018-08-17T10:29:00Z,NA,"15,12",open,77,38,2018,1,1,1,2,1,1,0,"c(-123.41017, 49.38882)",Salish Sea,5,-123.41017,49.38882
